Reference_ID,Received_At,University,Caller_Name,Outcome_1,Remark,Campaign_ID,Escalation_Required
367958,2023-05-02 11:57:11,Illinois Institute of Technology,Shailja,Will Submit the docx,No Remark,IANF23,No
349858,2023-05-02 12:01:38,Illinois Institute of Technology,Isha,Completed application,No Remark,IANF23,No
351151,2023-05-02 12:03:08,Illinois Institute of Technology,Isha,Disconnected,No Remark,IANF23,No
344684,2023-05-02 12:04:43,Illinois Institute of Technology,Poppy,Not interested,Dropped the idea,IANF23,No
369905,2023-05-02 12:05:10,Illinois Institute of Technology,Isha,Will Submit the docx,before the deadline,IANF23,No
370650,2023-05-02 12:08:51,Illinois Institute of Technology,Isha,Not interested,financial problem,IANF23,No
355984,2023-05-02 12:11:29,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23,No
344811,2023-05-02 12:13:35,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
351600,2023-05-02 12:13:44,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
365969,2023-05-02 12:15:37,Illinois Institute of Technology,Isha,Not interested,got admitted in university,IANF23,No
369415,2023-05-02 12:15:41,Illinois Institute of Technology,Shailja,Will Submit the docx,but wanted to change the programme asked him to drop a mail,IANF23,No
350986,2023-05-02 12:17:18,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
360262,2023-05-02 12:17:30,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
347215,2023-05-02 12:18:29,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
345125,2023-05-02 12:20:15,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
367981,2023-05-02 12:49:11,Illinois Institute of Technology,Poppy,Disconnected,No Remark,IANF23,No
349480,2023-05-02 12:50:36,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
357094,2023-05-02 13:14:05,Illinois Institute of Technology,Poppy,Want to defer,He wrote a mail regarding deferring his program but till now he didn't get any response from our end as he got automated mail that he can mail using the portal but not getting any option. kindly look into it,IANF23,Yes
347104,2023-05-02 13:16:42,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
337271,2023-05-02 13:16:47,Illinois Institute of Technology,Shailja,Will Submit the docx,No Remark,IANF23,No
337271,2023-05-02 13:17:39,Illinois Institute of Technology,Shailja,Will Submit the docx,No Remark,IANF23,No
346873,2023-05-02 13:20:10,Illinois Institute of Technology,Shailja,Will Submit the docx,No Remark,IANF23,No
364978,2023-05-02 13:22:09,Illinois Institute of Technology,Shailja,Reschedule,No Remark,IANF23,No
359026,2023-05-02 13:24:37,Illinois Institute of Technology,Shailja,Will Submit the docx,No Remark,IANF23,No
357341,2023-05-02 13:25:52,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
356454,2023-05-02 13:42:08,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
358677,2023-05-02 13:47:20,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
360921,2023-05-02 13:47:30,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
352397,2023-05-02 13:48:44,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
342976,2023-05-02 13:50:38,Illinois Institute of Technology,Poppy,Want to defer,want to defer for next year spring,IANF23,No
352532,2023-05-02 13:52:21,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
352341,2023-05-02 13:53:30,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
334199,2023-05-02 13:55:39,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
321328,2023-05-02 13:55:45,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
339347,2023-05-02 13:57:06,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
373583,2023-05-02 13:57:38,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
356496,2023-05-02 13:58:36,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
347448,2023-05-02 14:00:08,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
347783,2023-05-02 14:00:14,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
355099,2023-05-02 14:03:33,Illinois Institute of Technology,Isha,Disconnected,No Remark,IANF23,No
351065,2023-05-02 14:03:48,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
367276,2023-05-02 14:05:59,Illinois Institute of Technology,Shailja,Completed application,stu says she received i20 stating some other name and diff sevis number,IANF23,Yes
362645,2023-05-02 14:06:38,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
355912,2023-05-02 14:08:04,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
356248,2023-05-02 14:08:09,Illinois Institute of Technology,Shailja,Will Submit the docx,No Remark,IANF23,No
355937,2023-05-02 14:09:27,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
337140,2023-05-02 14:10:40,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
345987,2023-05-02 14:11:01,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
346603,2023-05-02 14:11:46,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
346569,2023-05-02 14:12:12,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
360310,2023-05-02 14:13:10,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
351366,2023-05-02 14:14:56,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
356819,2023-05-02 14:15:14,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
356726,2023-05-02 14:16:33,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
357357,2023-05-02 14:17:38,Illinois Institute of Technology,Isha,Not interested,got admitted in another uni.,IANF23,No
346524,2023-05-02 14:17:46,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
350868,2023-05-02 14:18:18,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
341882,2023-05-02 14:20:23,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
356635,2023-05-02 14:22:31,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23,No
349070,2023-05-02 14:24:08,Illinois Institute of Technology,Shailja,Will Submit the docx,No Remark,IANF23,No
346218,2023-05-02 14:25:40,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
349511,2023-05-02 14:27:13,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23,No
369983,2023-05-02 14:31:02,Illinois Institute of Technology,Isha,Completed application,No Remark,IANF23,No
371934,2023-05-02 14:32:37,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
369730,2023-05-02 14:39:06,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
369730,2023-05-02 14:40:47,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
347437,2023-05-02 14:41:05,Illinois Institute of Technology,Shailja,Will Submit the docx,No Remark,IANF23,No
339396,2023-05-02 14:42:39,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
355751,2023-05-02 14:42:54,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
313547,2023-05-02 14:43:59,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
361341,2023-05-02 14:44:46,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
356932,2023-05-02 14:46:16,Illinois Institute of Technology,Isha,Completed application,No Remark,IANF23,No
351488,2023-05-02 14:47:02,Illinois Institute of Technology,Shailja,Will Submit the docx,No Remark,IANF23,No
361880,2023-05-02 14:47:30,Illinois Institute of Technology,Poppy,Will Submit the docx,he will submit it soon,IANF23,No
345835,2023-05-02 14:47:54,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
352799,2023-05-02 14:48:22,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
345250,2023-05-02 14:49:05,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
357432,2023-05-02 14:50:30,Illinois Institute of Technology,Isha,Completed application,No Remark,IANF23,No
346663,2023-05-02 14:53:32,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
337579,2023-05-02 14:55:14,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
361122,2023-05-02 14:56:27,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
362343,2023-05-02 14:58:01,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
345323,2023-05-02 14:59:03,Illinois Institute of Technology,Poppy,Wrong number,No Remark,IANF23,No
361131,2023-05-02 14:59:40,Illinois Institute of Technology,Isha,Completed application,No Remark,IANF23,No
358079,2023-05-02 15:01:43,Illinois Institute of Technology,Poppy,Not interested,He is not planning to join the university now,IANF23,No
361142,2023-05-02 15:02:01,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
348645,2023-05-02 15:03:31,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
349056,2023-05-02 15:03:38,Illinois Institute of Technology,Isha,Will Submit the docx,within this week,IANF23,No
365967,2023-05-02 15:06:10,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
360975,2023-05-02 15:08:17,Illinois Institute of Technology,Isha,Will Submit the docx,within this 2-3 days,IANF23,No
343241,2023-05-02 15:08:18,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
358718,2023-05-02 15:12:31,Illinois Institute of Technology,Shailja,Will Submit the docx,No Remark,IANF23,No
338309,2023-05-02 15:13:56,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
361155,2023-05-02 15:15:12,Illinois Institute of Technology,Shailja,Not interested,No Remark,IANF23,No
355924,2023-05-02 15:16:29,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
356243,2023-05-02 15:18:07,Illinois Institute of Technology,Shailja,Will Submit the docx,No Remark,IANF23,No
362013,2023-05-02 15:19:47,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
351607,2023-05-02 15:21:53,Illinois Institute of Technology,Shailja,Will Submit the docx,No Remark,IANF23,No
346673,2023-05-02 15:23:44,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
345455,2023-05-02 15:26:06,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
357380,2023-05-02 15:29:19,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
366858,2023-05-02 15:31:38,Illinois Institute of Technology,Poppy,Will Submit the docx,he will submit it soon,IANF23,No
371907,2023-05-02 15:33:14,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
371470,2023-05-02 15:34:12,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
361411,2023-05-02 15:34:30,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
349876,2023-05-02 15:35:15,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
350581,2023-05-02 15:36:20,Illinois Institute of Technology,Shailja,Will Submit the docx,No Remark,IANF23,No
345934,2023-05-02 15:36:36,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
360469,2023-05-02 15:37:05,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
361997,2023-05-02 15:37:54,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
352525,2023-05-02 15:38:08,Illinois Institute of Technology,Shailja,Completed application,No Remark,IANF23,No
362695,2023-05-02 15:38:53,Illinois Institute of Technology,Poppy,Will Submit the docx,he will try to submit it soon,IANF23,No
357373,2023-05-02 15:39:13,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
361340,2023-05-02 15:40:19,Illinois Institute of Technology,Isha,Will Submit the docx,within 2 days,IANF23,No
347373,2023-05-02 15:40:36,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
355677,2023-05-02 15:42:24,Illinois Institute of Technology,Poppy,Completed application,submitted,IANF23,No
358349,2023-05-02 15:42:26,Illinois Institute of Technology,Isha,Reschedule,No Remark,IANF23,No
359569,2023-05-02 15:42:55,Illinois Institute of Technology,Shailja,Completed application,"rec i20 having wrong name on it , nd plz reply to his mails",IANF23,Yes
358841,2023-05-02 15:43:40,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
361943,2023-05-02 15:44:07,Illinois Institute of Technology,Isha,Want to defer,No Remark,IANF23,No
357489,2023-05-02 15:45:01,Illinois Institute of Technology,Shailja,Completed application,No Remark,IANF23,No
357865,2023-05-02 16:40:01,Illinois Institute of Technology,Poppy,Disconnected,No Remark,IANF23,No
357556,2023-05-02 16:41:27,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
351298,2023-05-02 16:43:00,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
365743,2023-05-02 16:44:27,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
344987,2023-05-02 16:53:07,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
347366,2023-05-02 16:53:49,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
357615,2023-05-02 16:55:00,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23,No
339341,2023-05-02 16:56:07,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
352813,2023-05-02 16:58:54,Illinois Institute of Technology,Shailja,Will Submit the docx,talked to his father,IANF23,No
357900,2023-05-02 16:59:31,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
366649,2023-05-02 17:00:10,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
346750,2023-05-02 17:00:44,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
362318,2023-05-02 17:02:42,Illinois Institute of Technology,Isha,Will Submit the docx,by Thursday,IANF23,No
363371,2023-05-02 17:05:03,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23,No
362231,2023-05-02 17:07:01,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23,No
358331,2023-05-02 17:12:46,Illinois Institute of Technology,Isha,Reschedule,No Remark,IANF23,Yes
365064,2023-05-02 17:13:53,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
329815,2023-05-02 17:17:36,Illinois Institute of Technology,Isha,Will Submit the docx,within few days,IANF23,No
342669,2023-05-02 17:19:25,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
338267,2023-05-02 17:20:21,Illinois Institute of Technology,Isha,Not interested,got admitted in another uni.,IANF23,No
368663,2023-05-02 17:22:25,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
356042,2023-05-02 17:24:06,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
351841,2023-05-02 17:27:49,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
343910,2023-05-02 17:29:02,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
343397,2023-05-02 17:29:32,Illinois Institute of Technology,Isha,Not connected,No Remark,IANF23,No
343389,2023-05-02 17:31:11,Illinois Institute of Technology,Isha,Not interested,got admitted in another university,IANF23,No
356042,2023-05-02 17:31:29,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
358455,2023-05-02 17:31:35,Illinois Institute of Technology,Shailja,Disconnected,No Remark,IANF23,No
360709,2023-05-02 17:32:54,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
359727,2023-05-02 17:33:11,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
356586,2023-05-02 17:34:53,Illinois Institute of Technology,Shailja,Not interested,another uni,IANF23,No
330609,2023-05-02 17:36:14,Illinois Institute of Technology,Poppy,Not connected,No Remark,IANF23,No
343382,2023-05-02 17:36:22,Illinois Institute of Technology,Shailja,Not connected,No Remark,IANF23,No
